in_response_to_tweet_id,customer_text,text,created_at,intent
67574,@AmazonHelp @AmazonHelp I can now understand why he was so pushy to get me to answer the customer survey on his support. Do anything to get top marks! Horrendous experience and I expect better from Amazon.,"@131427 I'm sorry for the wait on your order. We deliver until 22:00 daily. Have you received a notification letting you know your order won't be delivered today? If so, did you receive a new delivery date or delivery window? ^AN",Wed Nov 29 20:48:00 +0000 2017,other
61047,#AmazonIndia worst service. Almost a month has passed but my refund still not processed. Executive are giving fake assurance every time when I call them. They say that I am handling your concern from now and  when I call next time the new one say may I know your problem.,@129970 I’m sorry about this experience. Please share your details here: https://t.co/GIJyeYqKE0 and I'll get in touch with you. ^MK,Wed Nov 01 21:17:26 +0000 2017,payment_issue
62164,"Despite the massive sticker on the box that says: EXPLODES INTO FLAMES IF DAMAGED, the @115821 delivery dude still gave it a good toss. https://t.co/Y0OXVQC3wA",@130237 I'm sorry your package was tossed! I'd like to report this to Amazon Logistics. Please give details: https://t.co/tDraNk7QeZ ^WJ,Wed Nov 01 21:38:00 +0000 2017,damaged_or_missing_items
4843,"@116313 AmazonPrime発送で詐欺の恐れはありますか？
Nintendo Switchを購入したいんですが
親にAmazon販売.発送じゃないという事を理由に断られました

AmazonPrimeは安心なのでしょうか

AmazonPrimeの商品はAmazonが責任を持って自宅に届けてもらえるのでしょうか？
それとも販売ショップからの発送ですか？",@118168 発送元が「Amazon」とある商品は、Amazonの配送センターから発送される商品でございます。＊販売元は「Amazon」と「出品者」の場合がございます。なお、万が一お届けした商品に問題があった場合は、カスタマーサービスにて対応させていただきますので、いつでもお問い合わせください。TN,Wed Nov 22 12:53:32 +0000 2017,shipping_information
50762,@AmazonHelp No not yet it’s just usually dispatched very quickly and I’m hoping you haven’t run out of stock as I need them by Saturday 🤞🏽,@127388 Definitely keep us posted! We want to be sure you receive it. ^MT,Wed Nov 01 18:10:33 +0000 2017,shipping_information
18198,@AmazonHelp On 1st Nov your team agreed in mail for cashback of INR1500 and now someone else from your team is saying max INR450. This Is cheating.,@120039 Kindly reply to the email sent by us for further assistance on this issue. ^RI,Sun Nov 05 13:45:00 +0000 2017,payment_issue
77329,@AmazonHelp I need your help. I can’t get anywhere with the “help” from India. I want to speak to an American please!,@133239 Hello! Can you please tell us more about your issue without including any personal or account information? We'd love to help! ^JY,Thu Nov 30 12:27:02 +0000 2017,account_access
26909,@AmazonHelp I’ve managed to do it now,"@121892 Great, thanks for confirming Amy. ^TS",Wed Nov 01 11:35:00 +0000 2017,other
91328,"@AmazonHelp i did this same thing 2 times , why your team is not looking into this ?",@135808 I'd like to have a closer look at the cashback issue. Please share your details in this link here: https://t.co/GIJyeYqKE0 and I'll reach out to you. ^KA,Fri Dec 01 06:00:00 +0000 2017,other
9804,@AmazonHelp I have filled the details,"@117791 If you've shared your details in the link, we'll check and get back to you with an update soon. ^MK",Wed Nov 01 00:39:52 +0000 2017,other
69908,@AmazonHelp Good Morning! I’ve shared it again &amp; there is no respond.,@131820 We've sent you a correspondence to your registered email ID. Kindly check it here: https://t.co/8DAc10S7ww ^EM,Sun Dec 03 03:28:55 +0000 2017,other
69785,@AmazonHelp They already have rejected my replacement request stating that they have checked it and nothing was faulty so u have to bear the loss @115821 @AmazonHelp,@131809 We would like to help you. Please share your details with us here: https://t.co/GIJyeYqKE0. We'll get in touch shortly. ^CB,Thu Nov 30 09:46:02 +0000 2017,damaged_or_missing_items
18712,@AmazonHelp How do I check if prime music is working on my echo device?,@120174 You can check this on Alexa app. ^SU,Wed Nov 01 16:38:38 +0000 2017,device_issue
62420,"朝からショックです！

amazonで購入したZEROGRAVITY のスクリーン を
取り付けようと開封したら割れとクラックが‼️

楽しみにしていただけに残念です‼️ https://t.co/0XesuJ2dtm","@130300 商品に破損があり、ご迷惑をおかけしております。
交換（交換不可な場合は返品）にてご対応させて頂ければと存じます。お手数おかけしますが、お手続きお願いします。https://t.co/oikNO0Lhiv 
(出品者の発送商品の場合は出品者へお願いいたします→https://t.co/MtlmlvvBKB)TY",Sun Nov 26 00:59:27 +0000 2017,damaged_or_missing_items
96771,@AmazonHelp Reply @AmazonHelp,@137122 The results will be out any moment now. Kindly wait till end of the day. ^RB,Thu Nov 30 16:29:32 +0000 2017,other
21944,@115851 @AmazonHelp @115850 @115821 fire the india sales team. For last 6 days they schedule and cancel the pickup. 404-7148114-1043526,"@120778 assistance. Please don't provide your order details, we consider it to be personal information. 2/2 ^SY",Wed Nov 01 08:03:27 +0000 2017,delivery_delayed
18146,@AmazonHelp Have shared the details in the above linked which was shared by u. Need early resolution from u.,"@120032 Thanks for sharing, Kamlesh. We'll check and get back to you at the earliest.^AR",Wed Nov 01 09:34:26 +0000 2017,other
80769,@AmazonHelp Mit Amazon Logistics,@133919 Bitte sei so nett und melde dich diesbezüglich direkt bei uns im Amazon.de Social Media Team: https://t.co/cUDnC8mjd7  ^BL,Tue Nov 21 15:15:03 +0000 2017,other
80735,"#Amazon vedo che alza il tiro.
La spedizione gratuita passa da 19 euro a un minimo di 29 euro di spesa.Nel periodo Natalizio poi https://t.co/VE35jtLXR7",@133910 Ti confermo che non vi sono stati recenti adeguamenti della soglia minima. Per avere le spedizioni gratuite è necessario il superamento dei 29 Euro. A presto! ^PS,Thu Nov 30 13:14:34 +0000 2017,shipping_information
27840,"@AmazonHelp Thankfully it is! The Amazon box was squashed, but the phone box is robust &amp; withstood it! The 'you were out' slip he left was a Hermes one?","@122095 We'd like to address your feedback about this. When you have a moment, pls reach us via phone: https://t.co/JzP7hlA23B ^KN 2/2",Wed Nov 01 10:52:00 +0000 2017,delivery_preference
36597,"@AmazonHelp @115850
Pathetic software . Never receive call. Check snapshot..

Pathetic post sales service https://t.co/peqBNSVrZ2",@123971 Thanks a bunch for sharing your details. We shall reach out to you at the earliest. ^CB,Tue Nov 07 16:22:56 +0000 2017,other
46488,@AmazonHelp No not @ all! I was hung up on x2 by CS &amp; was not told why/how they tried 2 deliver. Bad service &amp; Amazon basically washed there hands of me,@126320 Were you able to eventually receive your order? Did you provide feedback on the survey received after your phone call w/us? ^AN,Mon Nov 06 22:43:00 +0000 2017,other
29472,"tracked the @115830 driver going around in circles today, not able to find the Royal mail office with 50 bright red vans in the car park. got a ""failed to deliver"" message.","@122478 I'm sorry we weren't able to deliver your parcel! We'd like to help! When you have the time, please reach out to us here: https://t.co/JzP7hlA23B for more assistance with this. ^TK",Wed Nov 22 17:32:32 +0000 2017,delivery_delayed
35965,"@115821 charging me 3 times for the same purchase is unacceptable, as well as not having a customer svc phone # easily accessible online! 😠","@123824 Hi, sorry you've had trouble getting in touch! Do you see one order, or several here: https://t.co/PCtircFm5C ^TS",Wed Nov 01 13:49:25 +0000 2017,payment_issue
93734,"@AmazonHelp C'est sur le compte à mon père, mais hier soir quand on a regardé ils mettaient que le colis avait été livré à un client","@136317 Je comprends cela. Pour mieux vérifier la situation, je vous invite à contacter le service client directement via le lien :  https://t.co/hgIrz98cdI ^SB",Thu Nov 30 15:29:01 +0000 2017,package_not_received
93699,So that’s the 2nd item in 2 days that has been sent out without packing. This time a printer with a hole in the box and corners crushed. What if it had been for a present?? Piss poor @115830 . Yet I get warnings about packaging stuff up properly if I need to return it 🙄.,"@136311 Hi Phil, some items are sent without Amazon packaging and there should be an option to mark it as a gift if you prefer it dispatches in an Amazon box: https://t.co/I2Ds9Doxfg Apologies for any disappointment. ^HS",Thu Nov 30 15:35:55 +0000 2017,damaged_or_missing_items
80835,@AmazonHelp I have done that,@133894 Upon checking I see that we haven't received your details yet. Kindly drop your details once again in the link shared earlier and we'll get in touch with you at the earliest. ^BV,Thu Nov 30 14:37:03 +0000 2017,other
33285,Hallo @AmazonHelp Kann es sein das eure Seite derzeit nicht abrufbar ist?,@123356 Uns ist kein Problem bekannt. Auf welchem Gerät versuchst du es denn? Neustart schon einmal probiert? ^DW,Wed Nov 01 13:04:00 +0000 2017,account_access
30003,"Despite the fact that I don't actually have my delivery, @115830 insist on telling me that it's delivered and won't help me get it. Highly suspicious business practices going on, even by their standards!","@122601 I'm sorry you don't have your parcel! Have you had the chance to reach our phone support? If so, what info was provided? ^TK",Wed Nov 01 11:33:30 +0000 2017,package_not_received
49155,"@AmazonHelp Thanks, do you have a live chat option where I can discuss what I can do next?",@126981 We do. Just click the link here and follow the prompts.  https://t.co/JzP7hlA23B ^EM,Tue Oct 24 18:34:38 +0000 2017,other
21393,"@AmazonHelp Würde das funktionieren, wenn ich mein Konto auflade? Da gibts ja diese Funktion in der App. Dann müsste ich nicht los und einen holen. 😅","@120682 Dann wird die Zahlungsart nochmal geprüft. Du kannst es gerne versuchen, aber ob es klappt kann ich dir nicht versprechen. ^AN",Wed Nov 01 07:58:00 +0000 2017,payment_issue
74596,@AmazonHelp Await your response. As required by you have also replied to your earlier generic email.,"@132443 Thank you for the heads up. As you've replied to our email, we'll reach out to you soon. ^AP",Sat Dec 02 10:19:29 +0000 2017,other
42488,@AmazonHelp There was an internal error in our system. We logged the problem and will investigate it later. Our apologies for the inconvenience.,@125388 We'd like to take a closer look into this for you. Please reach out to us by phone at this link here: https://t.co/JzP7hlA23B ^VS,Wed Nov 01 15:57:40 +0000 2017,other
14298,@AmazonHelp @115821 consider leaving the delivery of packages to the experts at @115817 or @81. Obvious decline in service when it’s @115821 logistics.,@119041 We'd like to take a closer look to see what we can do. Please reach out with more information here: https://t.co/AdBZ9CgtFD ^DG,Wed Nov 01 03:56:26 +0000 2017,delivery_preference
18122,"@AmazonHelp With @115850 Wonders will never cease! Now, with respect to my 'DELIVERED' item, i have received the following sms: ...1/n","@120030 Please don't provide your order details, we consider it to be personal information. Our page is visible to the public.2/2^SY",Wed Nov 01 08:28:26 +0000 2017,package_not_received
32314,@115850 Promotional cash back not credited even after refund date been crossed https://t.co/YxIGHWvVmb order# 404-4707947-1460330☹️😡,@123158 That's odd! I'd like to check. Could you please fill in the details here : https://t.co/beaaDm0muc 1/2 ^PR,Wed Nov 01 12:53:00 +0000 2017,payment_issue
47887,"@AmazonHelp 
I have transacted first time using Amazon pay on BookMyShow but still did not got cashback https://t.co/asVD3jtGi3",@126708 I'm sorry to know this. Our team would be happy to help you out! Please contact us from here: https://t.co/vlvfJr4nN9. ^MP,Wed Nov 01 17:08:30 +0000 2017,payment_issue
47873,@AmazonHelp All it shows is the company I ordered from...I'm assuming third party. When I checked their profile on return policy. It says they follow,@126707 Have you been able to resize the image? ^NM,Wed Nov 01 17:36:32 +0000 2017,shipping_information
91241,Ooh baby! Look what Just arrived in the mail @135787 ahead of schedule THX to @117086 https://t.co/Pxh55297i6,"@135786 Hi Paulo, this book is amazing! You'll love it! 😍❤ ^DA",Thu Nov 30 15:27:32 +0000 2017,other
30008,@120919 @115821 Dealing with them from the B2B side is honestly the worst. I have an issue open with them that is 20months old. Amz staff caused this issue.,"@122602 Hi, has a follow up been arranged for you? What is the most recent info we provided? ^TS",Wed Nov 01 11:33:30 +0000 2017,other
35186,@AmazonHelp I don’t think so - my understanding it was a deal for prime members and sold by Amazon and not 3rd party vendors. See email I received 👇🏼 https://t.co/lMQZ5mOqew,@123663 The e-mail states the deal starts at a specific time for the release of the item. Pls let us know if it isn't available then! ^TG,Wed Nov 01 13:49:25 +0000 2017,shipping_information
54416,@AmazonHelp Die sagen die können nichts machen. Auch nicht den Zulieferer anfragen. Sie können mir nur meine Prime Mitgliedschaft gratis verlängern ...,@128316 Oje. :( Wie bist du denn mit den Kollegen verblieben? ^SI,Wed Nov 01 19:34:31 +0000 2017,prime_billing
58124,@AmazonHelp I started the return 3 months ago. The package was too large to take to UPS. Seller arranged by THEM for pick up. They gave me a label...,@129194 Oh no! It sounds like you may qualify for our A-to-z Guarantee Claim. You can read more on this here:https://t.co/Bvec0QrrKI. 1/2,Sun Oct 29 22:59:00 +0000 2017,damaged_or_missing_items
64117,@AmazonHelp I ordered 3 books approx £8 each. They were a gift but the person already has 2 of them so I want to send them back and as far as I can see that's going to cost me £3.99 return fee per book!!!,"@130717 As the reason for your return is not an Amazon error, means we would not cover the cost for the return. You can find more info here at the end of this help page:https://t.co/dezwduZ03f.^GA",Thu Nov 30 08:11:25 +0000 2017,damaged_or_missing_items
18677,@AmazonHelp logistics dpt  created ticket 24 hrs ago with no  response as promised😢. Feeling so disappointed word was not kept !  #feeling unimportant,"@120166 Sorry about that! Can you reach us here again, please:   https://t.co/hApLpMlfHN ^CD",Thu Sep 21 11:31:29 +0000 2017,other
26929,"@AmazonHelp Hi, just curious as to why tracking details for my item haven't been updated. Can you help? https://t.co/Ko30E2efuK","@121896 Hi, tracking isn't available for all parcels, do you see a carrier name? What expected delivery date is provided? ^TS",Wed Nov 01 10:04:00 +0000 2017,shipping_information
98584,@AmazonHelp So what is next... I am not accepting fake product,"@137574 We understand your concern regarding your order, Anuj. Apologies for the hassle, kindly connect with our support team here: https://t.co/rS49hgaADF and we'll assist you further. ^VH",Fri Dec 01 10:13:00 +0000 2017,damaged_or_missing_items
36601,"@AmazonHelp @115850

You guys have pathetic after sales service..

No doubt about it",@123971 I'm sorry the issue hasn't been resolved yet. I'd like to look into the issue and resolve it on priority. Please share your details here: https://t.co/XwyFJHn8N4 and I'll get back to you. ^SF,Fri Nov 10 05:15:30 +0000 2017,other
69823,"@AmazonHelp Yes, as always. It's a running joke now. Complained yesterday and was offered zero meaningful help.",@131813 Sorry to hear that. Can I ask what you were advised when you spoke with us yesterday?^TI,Thu Nov 30 10:49:00 +0000 2017,other
30020,"@AmazonHelp I still haven't been contacted, nor have any of my cases been responded to in VC. Every time I chase I get an email about it being ""forwarded to the concerned team"" and then nothing of any value happens.","@122602 Hi, sorry to hear this, are you able to ask for an update to the email you received from Social Media or the Vendor Team? ^TI",Fri Nov 17 10:24:30 +0000 2017,other
62305,I ordered teethers for my baby but got this instead😱. Thanks @115821! #amazonfail #cornblades https://t.co/b1Q5WpPSgE,@130273 I am so sorry for the mix up! Have you had a chance to check out your return options here: https://t.co/ASodEYGLk2,Sun Nov 26 01:11:00 +0000 2017,damaged_or_missing_items
75919,"@AmazonHelp It hasn't, plus I was in at the time it was supposedly delivered. Can you tell me the courier?","@132996 Since we aren't able to view that information via Twitter, and we want to further assist you, please reach out to us so that we can take a closer look into this for you. You can reach out to us here: https://t.co/JzP7hlA23B ^GP",Thu Nov 30 13:00:43 +0000 2017,package_not_received
29493,C’est quoi ce favoritisme à 2 balles là ? Dc si je veux le film je dois prendre un abonnement à Amazon Prime pr 49€ environ ?? @120533 https://t.co/Dq9OGOHglh,"@122484 Bonjour, Il se peut qu'un article réservé exclusivement aux membres du programme Prime, redevienne disponible pour tous les clients.",Wed Nov 01 11:26:24 +0000 2017,prime_billing
93473,"@AmazonHelp No, a resolution was not offered, nor did they attempt to call me back.",@136256 Can you tell us what was advised when you spoke with us? ^BG,Thu Nov 30 16:50:28 +0000 2017,other
91520,@AmazonHelp So it now appears my parcel is lost. Ordered on prime last Friday and not delivered. Shockingly poor service https://t.co/6L6OHr52jv,"@135841 Hello Simon, sorry your parcel has not arrived yet. If you could reach out to us here: https://t.co/JzP7hlA23B or in the 'Contact us' link provided in the app, we can go over the options available to you for your order. ^TE",Fri Dec 01 12:29:56 +0000 2017,package_not_received
18981,@AmazonHelp And secondly I would like to know if it was out of stock how I was able to place the order,@120232 Allow our support team to look into this. You can connect with us here: https://t.co/R3EfhzgU8B ^CB.,Tue Oct 31 17:31:28 +0000 2017,shipping_information
25970,@AmazonHelp It just been delivered now!,@121666 Hurrayy! ^AS,Wed Nov 01 09:45:00 +0000 2017,other
33242,"@AmazonHelp Wat do u wnt me to reply? Ur exec states they will get back to me in 24-48 hrs with the resolution n I recd that email on 8th Nov, still wondering how do u calculate ur given TAT?",@123350 Twitter being a Social Media Platform we'd not be able to check your account/order details. Please reply back to the email with your concern and we will assist you. ^AH,Sun Nov 12 03:43:00 +0000 2017,other
78752,@AmazonHelp I am contacting you as I ordered from your site and you charged my credit card Amazon not a carrier,@133566 I do understand your frustration. Once a package has shipped we are not able to cancel an order. You can refuse the package when it arrives. https://t.co/0IVluS8v2Q ^DJ,Thu Nov 30 13:31:38 +0000 2017,payment_issue
25912,@AmazonHelp I have replied and emailed and web posted....enough...you go trace it out. #amazonsucks @115851,"@121656 Thanks for the update, we'll get back to you with a resolution soon. ^MJ",Fri Nov 10 09:19:26 +0000 2017,other
69887,@AmazonHelp Since yesterday you guys are telling that you’ll get back instantly. Lost all hopes!,"@131820 Apologies for the stretch, Akshay. I'd like to inform you that we are working on your concern and we'll reach out to you with an update soon. Appreciate your understanding. ^VH",Thu Nov 30 12:33:34 +0000 2017,other
38840,Qualcuno che sappia usare #Amazon per bene e mi aiuti urgentemente a capire una cosa per favore c’è?,"@124291 Abbiamo ricevuto il tuo post privato, a breve riceverai una risposta. A presto! ^GA",Wed Nov 01 14:47:00 +0000 2017,other
16885,"@AmazonHelp I am getting any mails nor any calls from u.
If not able to solve let me know...I ll uninstall Amazon n share my feedback with others too",@119703 We have emailed you here: https://t.co/DTSNmGldJf Kindly check &amp; reply to it for further assistance.^SY,Wed Nov 01 08:17:29 +0000 2017,other
16436,@AmazonHelp Pls call me on 9820255387,"@119620 Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​ ^RW",Wed Nov 01 04:56:29 +0000 2017,other
65680,@115830 prime unlimited one day delivery. now thats a joke.nothing of mine have been delivered next day for ages.then 8 items i ordered were suppose to come yesterday then changed to https://t.co/PE9KMSiBUT its between today and another 5 days,@131033 Sorry to hear about the delays. Have you contacted us directly about this? What was advised? ^MI,Thu Nov 30 08:49:58 +0000 2017,delivery_delayed
49997,Hi @116618 when can I be able to watch #TheGrandTour on our my AppleTV? Decembre 2nd for the new season?,"@127189 Hello François, we don't offer this service for the moment. You will have news very soon. ^SB",Wed Nov 01 17:31:00 +0000 2017,prime_video_issue
46546,When that @115821 notification of a package delivery pops up https://t.co/ehfsX9l0Ll,@126336 That's the same expression I have when there're extra marshmallows in my cereal! ^FR,Wed Nov 01 16:49:32 +0000 2017,other
67228,@115830 you’re a joke of a company and your “customer service” is disgraceful . Last time I’m using you for anything.,"@131342 I'm sorry to hear we've disappointed you. Without posting personal account information, can you tell us what's going on? ^KP",Thu Nov 30 20:31:27 +0000 2017,other
18379,何でかいつの間にか勝手にAmazonプライム会員になってて年会費まで引き落とされてた。。。寝ぼけてポチッちゃったのかな(˘•ω•˘ ).｡oஇｳｰﾝ...,@120085 Amazonプライム無料体験をご利用ではありませんか？その場合、自動更新設定をオフにしていないと30日後に有料会員へ移行します。年会費請求時より特典未使用であれば、キャンセルと同時に返金いたします。 https://t.co/B5d8ID3epv  SM,Wed Nov 01 05:44:00 +0000 2017,prime_billing
52143,Amazonの梱包の無駄さに笑ったw https://t.co/gqjGdNazt8,@127724 申し訳ございません。不適切な梱包と感じられた際は、よろしければ以下のURLからご意見をお寄せください。いただいたご意見は、梱包についてのサービス向上のご参考にさせていただいております。https://t.co/DjuLz3GskQ YM,Wed Nov 22 23:22:00 +0000 2017,other
47893,@AmazonHelp what happens if you buy a digital copy of a game on amazon?,@126710 Great question! Your game can only be installed on a compatible computer. For more info visit here: https://t.co/bL6J7d2ji5 ^AC,Wed Nov 01 17:08:00 +0000 2017,content_issue
86030,Possessori di #kindle: esiste l'opzione pagine e non percentuale?,@134786 Hai già provato a seguire le indicazioni della nostra pagina di aiuto: https://t.co/6eBIfCcn2I? Facci sapere! ^FA,Thu Nov 30 14:27:26 +0000 2017,device_issue
25293,@AmazonHelp where is my order? I paid for 1 day delivery yesterday and no notification to say to pick it up at the pick up point.,@121470 I am sorry for the wait! What's the latest tracking/delivery date shown in Your Orders here: https://t.co/aaDyEz1VgE. ^LM,Fri Nov 03 21:25:00 +0000 2017,package_not_received
15709,Purolator put my Amazon order on the wrong truck so now it's not getting her until tomorrow =(,@119455 I'm very sorry for the delay. Please keep us posted on the arrival. We want to make sure you get your order. ^TN,Wed Nov 01 03:15:29 +0000 2017,delivery_delayed
69774,"@AmazonHelp have emailed &amp; phoned regarding my recent order being cancelled and still no help, pls can someone look into it?","@131806 Sorry to hear that, Ruby. Without revealing any personal information, can you tell me a bit more about the issue?^TI",Thu Nov 30 09:47:31 +0000 2017,order_cancellation
28913,@AmazonHelp I got d mail.but the r asking for mobile bill electricirty bill..but i have none of these.tranefr my money in bank,"@122366 I understand your concern. However, as you've received an email from our specialist team. I'd request you to 1/2 ^KH",Wed Nov 01 12:15:00 +0000 2017,account_access
64072,"@AmazonHelp @115821 your customer service agents try but can’t solve real problems. I have regular issues with Amazon and no one ever does anything different. As a long time prime member, I don’t feel valued at all nor do I get “prime” service. Want someone higher up to hear me.",@130707 Sorry to hear that. Without giving out personal info please let us know what happened? ^RS,Thu Nov 30 07:54:29 +0000 2017,other
91287,"@AmazonHelp Yes, reported every one of the above. Multiple times &amp;requested a reason for 'failed to deliver'. Had 2 products re-ordered twice, but most just get a 'refund' notice- no further action, usually a week or two later after being PROMISED it will be delivered 24-48 hours later...",@135797 We'd like a member of our team to look into this with you. Please fill in your details here: https://t.co/I40Lb1RvgX so we can look take a closer look. ^MT,Thu Nov 30 21:30:28 +0000 2017,delivery_delayed
93667,@AmazonHelp General customer support has no idea what I’m talking about and is just offering me the standard prime extension. I want the problem fixed not bribes to make me go away. Who do I need to speak with that’s a specialist in this area?,"@136304 You mentioned the past delivery issues were with the same carrier, have you had a chance to contact the carrier directly for more information about the delays? If so, what insight did they provide? ^LI",Thu Nov 30 16:08:28 +0000 2017,other
63941,Ich weiss echt noch wofür ich Amazon Prime bezahle und dann noch einen Aufschlag für morning Express zahle wenn das Paket dann doch fast 5 Tage zu mir braucht! Und zu spät da is. Was da los @116316 ?,"@130688 Bitte entschuldige die Verzögerung. Das sollte nicht passieren. Melde dich bitte im Kundenservice, damit wir dem nachgehen können und alles Weitere in die Wege leiten können: https://t.co/5RHhEVutwe Viele Grüße ^UK",Thu Nov 30 08:20:57 +0000 2017,delivery_delayed
11079,"I'm thinking that @115821 tracking is total fiction - package has been ""Out for Delivery"" for 2 days &amp; hasn't arrived. 3 days late.",@118090 Oh no! I'm sorry you haven't received your order! Please contact us here so we may look into this: https://t.co/hApLpMlfHN ^BN,Wed Nov 01 00:48:00 +0000 2017,delivery_delayed
38100,@115850 https://t.co/rtbg4QomSM,@124275 I'm sorry about the situation. Kindly share your details here: https://t.co/GIJyeYqKE0 and I'll look into this. ^SG,Wed Nov 01 14:43:02 +0000 2017,other
67524,"@AmazonHelp De momento no hare reporte alguno.. si el pedido que tengo en reserva que se supone me debe llegar el 7 de Diciembre ""ya que sale a la venta el dia 1 de Diciembre"" si me llega con retraso no dudare en reportar la situacion.","@131419 Entiendo Jesús, puedes mantenernos al tanto de esta entrega. ^VL",Thu Nov 30 10:12:26 +0000 2017,shipping_information
74820,@AmazonHelp First please send email then only I can reply to you,"@132745 You can check the correspondence we've sent to you here: https://t.co/fYrzNInVt2. If you've already replied to our email, we'll check and get back to you. ^MO",Sun Nov 26 19:07:29 +0000 2017,other
49958,@AmazonHelp Want one final answer. Will be u resolve my issue or not ? Delivered refurbished device and keeping calm. Not fair at all,@127186 We're following up with your concern. We'll keep you updated regarding the same. ^SG,Wed Nov 01 17:32:00 +0000 2017,damaged_or_missing_items
98597,@120533 merci pour la livraison avant l'heure de #U2SongsOfExperience 😀,@137577 Ohhh je suis ravie pour vous 😍 Fan de U2 ? ^SM,Thu Nov 30 16:56:32 +0000 2017,other
33205,"It's very shameful on your part @115850, promising a day delivery and not even giving the agent's number, just to fool the customers. https://t.co/11Xyzg0epQ",@122493 into it and get back to you soon. Appreciate your patience. (2/2) ^MO,Wed Nov 01 13:08:00 +0000 2017,delivery_delayed
22193,"@115850 Hi, prime was available for 599/- per year few days back. Can you remind me when it will be back?",@120847 promotion has now expired the membership will cost Rs.999. 2/2^AR,Wed Nov 01 08:19:00 +0000 2017,prime_billing
36511,@AmazonHelp any way to let me know as soon as I can pre-order? have I mentioned that I really want this album? I also have a ? abt record players.,"@123962 Search ""record player"" in the Amazon search bar. On the left-hand side of the page you can filter by brand. ^TH",Wed Nov 01 16:02:23 +0000 2017,shipping_information
59567,"This is how I receive my parcels back from ATS, they literally treat these as garbages
#HearUsAmazon @115850 @115851 @127586 @2896 https://t.co/QuP8vX4MQh",@129587 Please connect with us here: https://t.co/dLwuvfKO4S and we'll look into it. 2/2 ^HD,Wed Nov 01 20:47:33 +0000 2017,damaged_or_missing_items
96518,@AmazonHelp Miguel Ruiz. Eckhart Tolle,"@137056 Ah oui vous êtes fane de Miguel Ruiz. J'ai lu son livre "" la maîtrise de l'amour "", c'est le plus beau cadeau que je n’ai jamais reçu. Quels sont les ouvrages qui vous ont le plus marqué ? ^ASZ",Thu Nov 23 21:53:00 +0000 2017,other
74619,Muchas gracias por la rapidez y resolución de la atención al cliente y del repartidor de @116928 Todo perfecto y solucionando los imprevistos del reparto del pedido en tiempo record! Geniales! Da gusto este servicio! Enhorabuena por el trabajo! ;),"@132710 Hola, gracias a ti por tus comentarios. Nos alegra saber que todo se encuentra bien con tu pedido. 😉 ¡Qué tengas un buen día! ^KA",Thu Nov 30 11:24:00 +0000 2017,other
96697,"@AmazonHelp It just says Dispatched, Expected by 30 Nov",@137102 Deliveries continue through to 21:00. Please keep us informed of this order's arrival. Thank you. ^DO,Thu Nov 30 16:39:04 +0000 2017,shipping_information
78686,"@AmazonHelp I know you are missing them and I want to know why as the whole idea of prime is for next day!
The order I have placed tonight is expected to be delivered on Monday so definitely not next day! Last weeks were 4 days too it’s not good!","@133551 If this has been a recurring issue, please let us help by lending you a hand and reviewing this order on your behalf. You can contact our support team via this link: https://t.co/JzP7hlA23B ^WM",Thu Nov 30 19:34:32 +0000 2017,delivery_delayed
5242,"@115850 You don't deliver to Imphal , Manipur 795001. Even though I am prime member. So not buying one...till you deliver.","@125691 Due to certain regulatory and operational restrictions, we're unable to offer delivery services at some pin codes. We are working on expanding our services. ^NR",Sat Nov 25 23:11:53 +0000 2017,delivery_preference
65893,@AmazonHelp Your agent says it is third party delivery.. he can't reschedule it as it is already paid... He kept calling....  Order 406-9195017-4997117,"@131072 Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. 2/2 ^KK",Thu Nov 30 09:07:00 +0000 2017,delivery_preference
14022,@117093 supervisor Jennifer just hung up on me after refusing 2 provide protocol 4 handling the GreenInsulatedCarriers AF delivers in.  downtown Condos need 2 understand how 2 work w/this new service R small front halls R not designed 4 this service. Was hoping 2 collaborate,@118951 I'm sorry for the poor experience! Can you please tell us more about the problem you're experiencing with tote pick-up? ^WT,Thu Nov 30 19:30:05 +0000 2017,delivery_preference
21965,@1402 @AmazonHelp can you guys stop the harassment and send me the product I ordered?,@120780 We're following up with your query here: https://t.co/b6M8qTWFD8. Please refer. ^GS,Tue Oct 31 09:44:32 +0000 2017,package_not_received
52909,"@AmazonHelp that awkward moment you’ve recently moved 🏠 and you get your delivery sent to the wrong address (correct street, wrong number)",@127913 If the address is outdated the parcel will usually be returned to us by the carrier. See more here https://t.co/5y0YxfgfSX ^TG,Wed Nov 01 18:36:00 +0000 2017,delivery_preference
16476,@AmazonHelp @AmazonHelp The link you sent me this page opens and in its settings I can't find where to change country to India. https://t.co/IXCPlZlzHs,@119629 Please connect with our support team here: https://t.co/2t6DQoUmNZ for further assistance on it. ^RW,Wed Nov 01 04:36:07 +0000 2017,account_access
83357,"Mi pedido estaba retrasado por condiciones meteorológicas y casi me muero; pero llego un día antes de lo estimado en 2 de 3 días , i love @116875 prime",@134318 Nos alegra mucho saber que has recibido tu pedido. 😉 Entrenamos para realizar entregas lo mejor posible. 😄📦 ^KS https://t.co/YU2PsGmiFh,Thu Nov 30 13:57:09 +0000 2017,delivery_delayed
