in_response_to_tweet_id,customer_text,text,created_at
71888,@AmazonHelp J'ai acheté un casque bose quiet comfort 35 headphones à 320€ et j'ai reçu des écouteurs beats x à 119.99€... HELP !!!,"@132128 Bonjour, j'en suis navré. Veuillez joindre notre SAV via le lien suivant :  https://t.co/hgIrz98cdI",Thu Nov 30 10:23:00 +0000 2017
71890,Bonjour @120533 je voudrais savoir si un jour vous comptez mettre comme moyen de paiement la carte Maestro ? Merci beaucoup,"@132129 Bonjour, je vous remercie pour votre suggestion, nous ne manquerons pas de remonter cela. Pour le moment les moyens de paiements acceptés sur notre site sont disponible sur la page suivante : https://t.co/AAffAeIkaw
^ARC",Thu Nov 30 10:21:33 +0000 2017
63817,"@115821 @AmazonHelp Sir, i got a mail by ur team again that they cant process my refund. I request you to check the vedio again and reconcern the issue. Its your delivery teams fault of missing the item. Please dont make me to share this empty box vedio all over other sites and higher authorities.",@130666 Resolution provided in the mail is the best we could offer at this point in time. Appreciate your understanding. ^VH,Thu Nov 30 10:20:34 +0000 2017
71892,"@AmazonHelp @115821 @116313 @115830 @115850  Its not any resolution. I have provided you a proper proof you give me details how your team investigated. They did nothing, and making me to pay for their mistakes. Your teams are careless then why i need to pay the loss. Give me my refund.","@130666 If your concern remains unresolved, please revert to the email correspondence you've received from us. We'll check and get back. ^YP",Thu Nov 30 10:43:00 +0000 2017
71895,"@AmazonHelp Dear team amazon, i am not getting any response by ur customer support about reconcern of my issue #emptybox #refund. Please reply revert a proper solution and take action against your seller &amp; delivery team as box was empty as i opened the amazon mi seal. https://t.co/lOXQyJbNJe","@130666 If you've responded to our correspondence, we'll be sure to work on this and reach out to you. ^VN",Thu Nov 30 17:09:00 +0000 2017
71897,"@AmazonHelp Yup, i responded as i got the mail. But didn't get any reply. I request to u sir, please see vedio again and concern over that i have opened company seal and there's no cell phone inside. As its sealed its surely missed at ur seller or delivery place.
https://t.co/lOXQyJbNJe",@130666 I understand your concern regarding the missing product. Kindly reply to the latest correspondence from our team and we'll assist you accordingly. ^GD,Thu Nov 30 17:46:00 +0000 2017
71899,"@AmazonHelp @115821 Hello amazon, hello amazon.. is there anyone to solve my problem... #emptybox  @132130 can you ask amazon about where they missed my product.","@130666 I'm sorry but the resolution provided to you by our team via email is the best in this situation. For any further assistance, request you to please reply to it. Appreciate your understanding. ^AM",Fri Dec 01 12:43:25 +0000 2017
71903,"@115821 very bad Couriar service.
you make fake promise guarantee for delivery.
your call centre executive not give right information.
your company make fake promise.
All are talk rudely. 
My order No. # 171-0728961-5293153","@132131 Also, please don't provide your order details, we consider it to be personal info. Our page is visible to the public. (2/2)^SF",Thu Nov 30 10:20:32 +0000 2017
71906,@116618 When you will upload jailavakusa movie in Amazon prime,@132132 We do not have an announcement yet. Kindly stay tuned for an update. ^BV,Thu Nov 30 10:20:32 +0000 2017
71910,"@AmazonHelp Hola. vendedor externo.

Vendedor: LVWIT LIGHTING","@132133 En este caso Fran, te recomiendo entrar en contacto con el vendedor para verificar tus opciones. Puedes hacerlo siguiendo estos pasos:https://t.co/S1trPRq4Rk ^VL",Thu Nov 30 10:20:01 +0000 2017
71912,Hola @116928 ¿Qué puedo hacer si una pieza de mi último pedido no funciona? Gracias,"@132133 Hola Fran, lamentamos el inconveniente. ¿Podrías comentarnos si el producto fue vendido y enviado por Amazon o bien por un vendedor externo? ^FZ",Thu Nov 30 10:13:30 +0000 2017
71915,"@AmazonHelp Hello,
It's just formality to told u,ur not eligible for it ,it's my 4th time worth experience with Amazon .I had ordered headphones due to some circumstances it's damaged. So,I had call no of time with Amazon  customer care and third party (""SHOPODEALZ"")but they can't solved.","@132134 We're sorry to know about the issues with the product. All items fulfilled by a seller are safeguarded under our A-Z guarantee policy. However, we'd like to check this close and assist. Please share the required details, here: https://t.co/GIJyeYqKE0. ^YP",Thu Nov 30 10:19:00 +0000 2017
71917,"Amazon care &amp;third party (""SHOPODEALZ"")bt they can't solved this prob &amp; alwys neglect n prob.its rediculous things tht r happened
@115850 @123644",@132134 I'm unable to comprehend your concern; could you please elaborate on what went wrong? We'd like to help. ^VN,Thu Nov 30 10:07:33 +0000 2017
71919,あれそういえばアマゾン今日も届かない感じ？予定日過ぎてんだけどなぁ悲しゅうございますなぁ,@129715 お届け予定日を過ぎても商品が未着の場合、状況をお調べしますのでURLよりお問い合わせください。Amazonが発送する場合：https://t.co/J6YEizo6qC 出品者が発送する場合：https://t.co/ZXCXcbN3Tv EK,Thu Nov 30 10:18:49 +0000 2017
71921,昨日の夜ポチったのが帰ったら届いてた！ありがとうAmazon！ #prfm https://t.co/dp7M3bjl2C,@132135 Amazonをご利用いただきありがとうございました😁 無事到着して良かったです🎶 EK,Thu Nov 30 10:18:00 +0000 2017
71923,Fam these amazon drivers don't even wait for me to bus the door. They leave my shit on the floor n cut asap wth?,@132136 I'm sorry to hear of this. Do you have any noted safe place locations for delivery in cases where you don't get to the door quickly? ^KI,Thu Nov 30 10:16:34 +0000 2017
71925,Ermmm @115830 I'm not okay with giving this to my niece for Xmas. Replacement please. https://t.co/fxjPhNIzJa,@132137 Sorry for the damage to your order. Please look into returns/replacement options here: https://t.co/owmaM1NwJZ ^RS,Thu Nov 30 10:15:27 +0000 2017
71928,@AmazonHelp why do you stick the labels on the box. This is a gift and can’t get label off. Really disappointed with this shoddy service https://t.co/PLjW8o3gn0,"@132138 Apologizes for any frustration caused Olive. Not all items are shipped with additional packaging, it explains this further here: https://t.co/TOck8KG7S2 ^NV",Thu Nov 30 10:14:01 +0000 2017
71930,@AmazonHelp wusstet ihr das schon? https://t.co/AZl1Ipuuhx,@132139 Klaro. Steht doch da: https://t.co/m3wGV9IrmT  :D ^DW,Thu Nov 30 10:14:00 +0000 2017
69781,@115850 Thanks...!!!,@131807 You're welcome! :) ^HS,Thu Nov 30 10:13:31 +0000 2017
71935,"@AmazonHelp Good morning, do you have any information about when will Intel Core i5 8400 CPU be available to buy? Thanks!","@132140 Hi, have we provided a rough availability date on the product detail page? All of our most recent availability information would be on there. Which one of our sites are you uisng?
 Is it https://t.co/xib1YBfkwP of our others?^PJ",Thu Nov 30 10:13:00 +0000 2017
71933,@AmazonHelp Specifically this one https://t.co/lOvLuVmXHu,"@132140 Juanmi, we don't have any more stock of this item right now, and we're not sure when we'll be able to get more but you can keep an eye on our Website to verify the availability. ^VL",Thu Nov 30 10:29:32 +0000 2017
71939,@115850 Still it's pending @AmazonHelp,@132141 We can apprehend to the connected excitement. We will burst the bubble soon and  personally notify the winners. Wishing you all the luck. ^CB,Thu Nov 30 10:12:02 +0000 2017
71943,@115830 Hello again I checked on my phone and it says ordered November 2017 which is correct so now u will be able to see what has happened to them please.Thank u Jose.M.Taylor,"@131785 Hello Jo, unfortunately we can't see customers account info over twitter. Please can you contact us via this link: https://t.co/JzP7hlA23B. We would like to look into this further for you and to get it resolved! ^JC.",Thu Nov 30 10:12:00 +0000 2017
71945,"I've recharged my number using #amazon_pay but I didn't get any confirmation from my subscriber so far &amp; customer care executive told me that they didn't get any amount from Amazon against my recharge, please fix the issue @AmazonHelp @115850 https://t.co/S8vRh21Xil","@132142 We would like to help you. Please share your details with us here: https://t.co/GIJyeYqKE0. We'll get in touch shortly.
Please don't provide your order details as we consider it personal information. Our twitter page is visible to public.^CB",Thu Nov 30 10:10:30 +0000 2017
71947,@132144 @116618 It's absolutely fine for me. Will try on opera but I don't have any faith in amazon website,@132143 Sorry to hear you're having issues streaming Amazon Video through Edge. Let us know if you have the same issue through Opera.^ES,Thu Nov 30 10:10:30 +0000 2017
71952,@AmazonHelp I have now had an email that has resolved the issue. I appreciate your quick response and the resolution. Thank you.,"@132145 Hi, I am glad that this has been corrected. I hope you have a great week. ^CR",Thu Nov 30 10:09:30 +0000 2017
71954,"@115830 apparently had a delivery yesterday that definitely didn't arrive (I was home). The resolve you send to me via email was? ""It's been delivered. The carrier says so"". No proof of delivery, no missed delivery card. After years of being an Amazon customer I will be leaving","@132145 I'm sorry for the frustration! We're happy to take a second look at this for you, please reach us directly by choosing ""phone"" or ""chat"" using this link: https://t.co/JzP7hlA23B ^JR",Wed Nov 29 21:13:34 +0000 2017
71958,"@AmazonHelp Yes, and the app told me it was going to be there by 8, until after 8.  Then it was pushed back two days.   That tells anyone with a brain that your app shouldn’t be telling people that","@132146 Hi Brian. It sounds like an unexpected delay, it can take some time for the tracking to update. Please keep us posted on when your order does arrive and if you experience any further delays. ^NV",Thu Nov 30 10:09:00 +0000 2017
71957,@AmazonHelp Just got an email that it was lost or damaged,@132146 Sorry to hear it Brian. Has a replacement or refund been issued? What did the email advise? ^NV,Thu Nov 30 10:31:28 +0000 2017
71960,@AmazonHelp I contacted through amazon chat and the person told me since it was sent to a locker they couldn’t help me.  I cancelled Prime and am disputing the charge for the lost item with my credit card company.  The email said the item was lost or damaged,"@132146 I'm sorry for the hassle! Unforeseen circumstances do occur, but we're here to help clear this up! 
 I'd like a member of our team to help with this. Pls provide some additional info, &amp; we'll get this sorted out &amp; be in touch w/ you directly: https://t.co/v8snO37xSH  ^KN",Thu Nov 30 11:51:00 +0000 2017
71965,@115821 hey why do you keep telling me I’ll get my package by 8 until after 8 when you tell me it’ll be 2 more days? Didn’t you know earlier in the day it wasn’t coming?,"@132146 I'm sorry for the wait, Brian! To clarify, are we missing the delivery date given in checkout/confirmation e-mail? You can find this information here: https://t.co/5wpaDAp4EK 

We'd love to help assist if we can, so let us know! ^KN",Wed Nov 29 13:04:33 +0000 2017
71967,"@AmazonHelp No all update, had to track the package after it never showed up. AMAZON HAD IT being delivered by 8pm","@132147 I am sorry for the delay, Ray. Your order will be with you soon, please keep us updated if this does not arrive in the specified time.^SM",Thu Nov 30 10:08:28 +0000 2017
71970,"@115821 can't deliver prime packages in 2 days,  will take 5 days to get my prime order due to UPS",@132147 So sorry for the trouble! Have you received any e-mail regarding a delay? What does the current tracking indicate for your order? You can find this information here: https://t.co/Y5jpI9gRhE. ^VB,Thu Nov 30 03:01:27 +0000 2017
71972,@115850 I am not able to see the video option on my echo dot. Hence not able to link fire TV as well. https://t.co/mkT1mJdk59,"@132148 In India, Echo doesn't support Fire TV stick, for the time being. Keep checking the Echo page for new devices that will support Alexa. Stay tuned! ^HR",Thu Nov 30 10:07:32 +0000 2017
71975,@132150 @120540 Aspetto da lunedì una consegna: che dicono tentata tre volte ma qui da me non si è visto nessuno. Servizio scandaloso. Adesso però magari capisco un pò di più. #BRT,"@132149 Mi spiace per l'accaduto. Hai segnalato al nostro Servizio Clienti il ritardo? Se non lo hai fatto clicca qui https://t.co/PumEOhM9rG, i colleghi sono a tua disposzione dalle 6 alle 24. ^BC",Thu Nov 30 10:07:00 +0000 2017
71974,"@AmazonHelp Ho segnalato. #BRT dice di essere passato due volte e di non avere trovato nessuno. Peccato che: a) sono uno studio professionale, presidio costante; b) c'è portineria; c) #BRT mi avrà già consegnato QUI 200 pacchi. Assurdo!",@132149 grazie per la risposta. Potrai fornire questo feedback ai colleghi del Servizio Clienti al fine di permetterci di migliorare il servizio offerto. A presto! ^RP,Thu Nov 30 11:20:30 +0000 2017
71980,Why does @115830 site always show a lower price &amp; when you click on the item it’s at a higher price? Nightmare when trying to buy presents!,"@132151 Hi, are you seeing this when you click the ""new from"" section on the product page? ^KI",Thu Nov 30 10:06:35 +0000 2017
71979,@AmazonHelp I put something on my wishlist last night for £59.99 (&amp; it's still showing that price atm on my list) click on the actual product &amp; price jumps up to £84.99?,"@132151 Hey Ron, do you have the link to the item on the website? ^RS",Thu Nov 30 10:34:34 +0000 2017
71982,"@AmazonHelp Sorry! I don't to hand. It's the 'Lego Star Wars The Last Jedi BB-8'. £59.99 on my wishlist, £84.99 when I click on the link.","@132151 Hi Ron, thanks for confirming. When you click on the item, and the price increases, can you see who the item is sold by? Is it sold by us, or a seller? ^JC.",Thu Nov 30 10:51:00 +0000 2017
71984,@AmazonHelp https://t.co/PgHQwAMgrt fulfilled by Amazon.,"@132151 This item is sold by a seller on Amazon, and prices are always fluctuating on the site. We do not set the price on sellers products, this is done directly from them.^SM",Thu Nov 30 11:02:00 +0000 2017
71988,"Bonjour @120533, est-ce-que la livraison en France serait possible dans un futur proche pour cette article ? https://t.co/Z3DjH7qePG https://t.co/GYsDilmtZ1","@132152 Bonjour, malheureusement, nous ne disposons de cette information en ce moment. ^SB",Thu Nov 30 10:06:34 +0000 2017
71991,@AmazonHelp ご丁寧に有難うございます。自動更新の設定は済んでおります。ただ、自分はprimenow地域の拡大を待っていたため、希望とは違うタイミングで開始されたことに対し多大な不満があります。表示遅延で縦ズレの起きるスマホではワンクリックでの開始は控えて欲しかったです,@132154 恐れ入りますが、Amazonプライム無料体験を取り消す事はできかねます。ご希望に添えず申し訳ございません。このたび頂いた貴重なご意見については「お客様の声」として拝受し、改善に努めて参ります。 EK,Thu Nov 30 10:06:34 +0000 2017
71993,ぎゃあああ、Amazonまでクリック直前の画面縦ズレしやがった！　プライム体験とかいらんかったのに勝手に登録しやがったあああ！！！,@132154 ご心配をおかけしております。Amazonプライムは自動更新する設定をOFFにすることで、無料体験期間終了後に自動的にキャンセルとなります。この場合、年会費の請求は一切発生いたしません。詳しくはこちら＞ https://t.co/JrKFIybs6n　MH https://t.co/ko1uHYNBVJ,Wed Nov 29 23:58:43 +0000 2017
71996,@AmazonHelp I still await a call from your end.,@132155 I understand that waiting can be tiresome. Please be assured that we'll get in touch with you soon. Appreciate your patience. ^BV,Thu Nov 30 10:06:00 +0000 2017
71995,@AmazonHelp I am quite surprised that even after seven hours I have not got any call from Amazon. This is just incredible.,"@132155 We're working on your concern. Once we are done with it, we'll connect with you at the earliest. Appreciate your patience until then. ^HS",Thu Nov 30 14:12:00 +0000 2017
71998,@AmazonHelp Thank you Amazon. I just received a call from Costa Rica. The person was very helpful and has taken my concerns. I truly appreciate your gesture. I hope the echo improves fast so that I can enjoy it. Very grateful indeed!,@132155 You're welcome. Please be assured we are actively working towards improving and availing more features for the Echo device. Appreciate your understanding. ^EM,Fri Dec 01 04:48:25 +0000 2017
72001,@AmazonHelp Actually I have submitted the form. I could fill in the form. Please do see and let me know.,"@132155 We've received your details, Ketan. We'll get back to you at the earliest. ^SC",Thu Nov 30 06:35:51 +0000 2017
72004,"@AmazonHelp Since I am filling the form on my iPhone, I am finding it difficult to put the Twitter you are well and hence the form does not go. Can I DM you my number? I am blind.",@132155 You would be unable to open the link from your phone. Kindly fill in the details from a desktop/laptop and we'll reach out to you soon. ^VM,Thu Nov 30 06:11:30 +0000 2017
72006,"@115851 Hi sir, I am blind and in Mumbai India. I have bought  Amazon echo  with lot of hope. However, my experience is extremely bad to say the least. I am not receiving much help from Amazon India. Please do help @121284","@132155 I’m sorry about the experience with Echo device. I’d like to look into this, please fill this form: https://t.co/beaaDm0muc and I’ll contact you at the earliest ^RW",Thu Nov 30 05:33:29 +0000 2017
72009,"@AmazonHelp I ordered 4 items last week, and Amazon says they all delivered yesterday, but only 3 items came - the PS4 game didn't. Please advise","@132156 Hi Scarlett, really sorry to hear this! Please check out our help page for when parcels have been marked as delivered, but not received, this will give you all the info you need for the next steps to take: https://t.co/XQBYdYR4no. ^JC",Thu Nov 30 10:05:02 +0000 2017
72008,"@AmazonHelp Thank you for getting back. It's definitely not with a neighbour and it's definitely not been left outside anywhere, there's no note to say they tried to deliver or anything like that.",@132156 Please get in touch with us here: https://t.co/JzP7hlA23B so we can assist you further.^CN,Thu Nov 30 12:16:00 +0000 2017
72012,@AmazonHelp いつもありがとうございます！,@132157 ご愛顧いただきありがとうございます。今後とも、どうぞよろしくお願いいたします😄 EK,Thu Nov 30 10:02:29 +0000 2017
72014,初めてAmazon優秀やんって思った https://t.co/LMIusQLoOo,@132157 (お褒めいただき、恐縮でございます・・・)O o｡.(´ω`) ET,Thu Nov 30 09:59:26 +0000 2017
72016,@116875 cuando van a liberar la tercera temporada de el hombre en el castillo?,"@132158 Hola Anthony, esperamos que te encuentres bien. Por el momento no contamos con un anuncio oficial pero te recomendamos estar al tanto de nuestro sitio y redes sociales por cualquier novedad ^AV",Thu Nov 30 09:59:53 +0000 2017
69650,@AmazonHelp We now been told the tree will arrive by Dec 8th. That's more than a week than what we were promised when we made the purchase. We could have gone with another provider instead if Amazon had been upfront about this! Now we won't have a tree for the first Advent December weekend!,"@131784 Hello, I am sorry to hear about this delay. You can contact us directly here:  https://t.co/JzP7hlA23B and we can investigate further for you. ^HS",Thu Nov 30 09:59:26 +0000 2017
72019,"Amazonから届いた〜📦📦💓

今回買ったやつは､
家用掃除機
車用掃除機
車用ダストボックス
車用クッション
ヘッドライトアイラインフィルム
外装LED3点セット！！

うん、結構買っちゃいましたね笑笑 https://t.co/H3Dy46tsR9",@132159 Amazonをご利用いただき、ありがとうございました😄🎶 EK,Thu Nov 30 09:59:00 +0000 2017
72021,Thanks again @120474 another stress free ticket purchase this morning.. @132161 tickets in the bag for next July 😁 #LittleMix #amazontickets,"@132160 Eeeeeek, we're excited for you! Hope you have a blast! 🎤🎵🎵🎵 ^JC.",Thu Nov 30 09:59:00 +0000 2017
72026,"A bulb. 

Great use of packaging there, @115830. Shame the bulb still rattled around inside it. https://t.co/lTGkDOyacA",@132163 Oh my! Please leave us some packaging feedback here: https://t.co/rXVDZjID3L so we can improve on future orders! ^MT,Thu Nov 30 20:41:01 +0000 2017
72226,ポストの郵便物を持って行く(泥棒)がいるんだ。Amazonで購入して物が届かず、郵便局に問い合わせて、配達員に確認したが、間違いなくポストに投函したらしい。今日は嫌な事ばかりだ。,@132215 失礼いたします、Amazonです。配達完了でも商品未着の場合、Amazonから発送された商品の場合は、カスタマーサービスにてご対応させていただきます。お手数ですが、よろしければ、以下リンクよりお問い合わせください。　https://t.co/J6YEizo6qC  　SM,Thu Nov 23 07:55:26 +0000 2017
72225,@AmazonHelp ありがとうございます。再発をして来る事になりました。大変助かります！,@132215 お役に立ててなによりでございました。恐れ入りますが、商品の到着を今しばらくお待ちくださいますようお願いいたします。　リプライありがとうございました。　SM,Thu Nov 23 08:27:26 +0000 2017
72228,@AmazonHelp 今度は普通に届きました！ありがとうございます。,@132215 とんでもないです。お困りの際にはご遠慮なくご質問くださいね！今後ともどうぞよろしくお願いいたします。SK,Sat Nov 25 02:11:30 +0000 2017
72277,"前回「お支払い方法の変更が必要です」ってメッセージが出て更新したら発送日が延長されて今回も来ないから確認したらまた同じ表示
アマゾンふざけんな。もう使わない",@132228 クレジットカードをご利用の場合、認証がとれずエラーが起こっている事が考えられます。詳しくはクレジットカード会社にお問合せ下さい。その他のお支払方法の場合には、カスタマーサービスにてお調べしますので、こちらのURLよりからお問合せ下さい。 https://t.co/pAiw00ikbj EK,Thu Nov 23 07:36:00 +0000 2017
73386,Another amazing performance from @117795 #AmazonPrime order placed at 18:38 and delivered at 20:30... And I live a bit out in the sticks! #speedy ... Big thank you to the driver on this ice cold evening #Respect https://t.co/vDAw2qXs4z,"@132412 Thanks for the ""shout-out"", Gavin! We appreciate the kind words about the delivery! Enjoy! ^FR",Thu Nov 30 20:40:35 +0000 2017
73404,"@AmazonHelp Tengo dos pedidos retrasados. No mucho, supongo que me llegarán  entre hoy y mañana, pero es que antes funcionaba como un religión y de los últimos 4 pedidos, 3 se han retrasados.",@132418 ¡Hola Don Ricardo! Siento mucho el inconveniente. ¿Necesitamos saber si ya entraste en contacto con la transportadora? ^NP,Thu Nov 30 10:58:00 +0000 2017
73402,@AmazonHelp Tranquilos. De momento no hay señal de alarma. El retraso era dentro de lo aceptable.,"@132418 Lo entendemos Don Ricardo, mantennos al tanto de la entrega de tu pedido. ¡Saludos! ^FZ",Thu Nov 30 11:03:27 +0000 2017
73403,@AmazonHelp Pues han pasado dos días desde la nueva fecha de entrega y no me llega una de las cosas que compré.,"@132418 Hola, Don Ricardo. Sin compartir información personal o de tu cuenta, ¿podrías informarnos si el pedido fue gestionado por Amazon o por un vendedor externo? ^NB",Sun Dec 03 02:37:32 +0000 2017
73407,@AmazonHelp Pues no tengo claro dónde conseguir esa información.,"@132418 Don Ricardo esa información la puedes ver en la página web, donde dice “gestionado por'' y también en tus pedidos. ^JL",Sun Dec 03 09:46:28 +0000 2017
73409,"@AmazonHelp No es vendido por Amazon, pero es de Amazon Prime.","@132418 Don Ricardo, en este caso te recomendamos entrar en contacto con nuestros compañeros de servicio al cliente accesando en el siguiente enlace: https://t.co/OjvUxwnzPe. ^AG",Sun Dec 03 10:02:26 +0000 2017
73411,@AmazonHelp Gracias,"@132418 Con mucho gusto, estamos aquí para ayudarte. ^VM",Sun Dec 03 10:30:56 +0000 2017
73414,"¿Últimamente, está teniendo @116928 bastante problemas con los repartos, no?","@132418 Ricardo, lamentamos cualquier inconveniente. ¿Tienes algún pedido pendiente de entrega? ^VL",Thu Nov 30 10:32:29 +0000 2017
73417,E comunque da quando @120540 usa il suo corriere non si riesce più ad avere un pacco in 24 ore ...sempre problemi e mail di scuse per il ritardo,"@132419 Ciao Michele, hai riscontrato un ritardo con la consegna di un ordine spedito tramite Amazon Logistics? Qual è la data di consegna prevista, indicata al momento dell'ordine? ^MZ",Thu Nov 30 10:57:38 +0000 2017
73416,@AmazonHelp Era il 29 per l'ultimo ordine,@132419 Il corriere era Amazon Logistics? ^EA,Thu Nov 30 14:46:34 +0000 2017
73419,"@AmazonHelp Si codice tracking BA0104708903         
Oltretutto non aggiornate mai la sezione traccia il mio pacco con questo corriere...per quest'ordine cosi come per altri precedenti",@132419 Permetti a me e al mio team di verificare l'accaduto. Clicca qui: https://t.co/YqSLjWcfCa ed inserisci i dati richiesti. A presto! ^CS,Thu Nov 30 14:53:09 +0000 2017
73423,@115830 the state of my parcel from amazon this morning!!!! Disgraceful https://t.co/XVkqCnHYPx,"@132420 Sorry that your item arrived in that condition, was it sold directly by Amazon or a seller?^CN",Thu Nov 30 10:57:38 +0000 2017
73422,@AmazonHelp Directly from yourselves!!,@132420 Thanks for that information. You can certainly view your return/replacement options here:http:https://t.co/5RcjVPJgUP ^CR,Thu Nov 30 11:19:29 +0000 2017
73427,"Hi @116316 , I’m a customer from The Netherlands and was wondering if you could send future orders ONLY with PostNL and NEVER with the unreliable DHL?","@132421 Unfortunately, it is not possible to choose the carrier upfront. If you have any issues with your order, our customer service is always there to help you: https://t.co/24XL9C4y1x ^KM",Thu Nov 30 10:56:00 +0000 2017
73430,@AmazonHelp put in the return request yesterday and still waiting to hear back from the seller,"@132320 Hi Michael, we do give the seller 2 days to respond. If they haven't responded by today please contact us via this link: https://t.co/JzP7hlA23B. We will do our best to help you! ^JC.",Thu Nov 30 10:56:00 +0000 2017
73429,@AmazonHelp If they respond today do you think I can get the exchange in time though?,"@132320 Hi Michael, the seller would be the best person to advise on the timings. ^HS",Thu Nov 30 11:18:00 +0000 2017
73432,"@AmazonHelp And if they won't be able to get it for me, will I be able to cancel the exchange request and put a request for a refund in?","@132320 Hi Michael! As HS said, it would be best to contact the seller since all sellers have their own polices for returns/exchanges. ^JY",Thu Nov 30 11:34:00 +0000 2017
73435,"Bought a suit from @115830 with Santas face on it for my work Christmas do, but it's way too big for me. Won't be able to exchange it in time either since it'll take 5-7 business days and the social is next Friday. Damn...","@132320 Hi Michael, sorry to hear this. Were you able to get a return label organised for your suit?^PJ",Thu Nov 30 10:47:00 +0000 2017
73437,"@AmazonHelp Bjr, je dois recevoir un colis demain via Amazon logistics. Cependant je ne serai pas chez moi et personne ne pourra le recevoir à ma place. Possible de le recevoir à une autre adresse ? Merci","@132422 Bonjour, le changement d'adresse prend deux jours ouvrés afin que le colis soit livré. Je vous invite à prendre contact avec notre SAV via le lien suivant :  https://t.co/hgIrz98cdI",Thu Nov 30 10:55:35 +0000 2017
73439,"@132424 guten #Tag. Ist diese #Umfrage „Sagen Sie uns Ihre Meinung über Amazon“ von Ihnen, oder eine #Fake #Mail? #Vielen #Dank. Gruß Ralph","@132423 Auf folgender Hilfeseite haben wir beschrieben, wie Umfragen von uns aussehen: https://t.co/NSEealKIYX Viele Grüße ^UK",Thu Nov 30 10:54:32 +0000 2017
73441,"@AmazonHelp ご丁寧にありがとうございます!
まだ輸送中となっています https://t.co/WDde0ug5nE",@132425 ご不便をおかけしております。お届け予定日を過ぎても商品が未着の場合、状況をお調べいたしますので発送元をご確認いただきお問い合わせください。 Amazonが発送→ https://t.co/J6YEizo6qC  出品者が発送→ https://t.co/ZXCXcbN3Tv  SM,Thu Nov 30 10:54:32 +0000 2017
73443,アマゾンで注文した商品が到着予定日１週間過ぎても来ないんだけどなぜ,@132425 アマゾンです。ご心配をおかけしております。注文履歴(https://t.co/j1QoJIdEST)の配送状況は配達完了になっておりますでしょうか。ET,Thu Nov 30 10:32:01 +0000 2017
73445,"@AmazonHelp Brilliant, one of the items doesn’t work and another has a defect, only the third time in the past week I’ll have to return items 😊","@132426 Really sorry to hear this, Matthew. Please contact us via this link: https://t.co/JzP7hlA23B. We will do our best to get the returns process sorted for you.",Thu Nov 30 10:54:31 +0000 2017
73447,"@AmazonHelp Okay, so package has just been delivered even though I’m sure it says you stop delivery at 8!! 😩😩😩","@132426 Thank you for letting us know it's arrived. If you would like, you're welcome to provide feedback about your experience to us using the following link: https://t.co/JzP7hlA23B ^ST",Wed Nov 29 21:01:31 +0000 2017
73450,So mad at @115830 missing my delivery AGAIN today 😡,@132426 Oh no! I'm sorry to hear that we missed the delivery date! Has your tracking information updated with a new delivery date? You can check here: https://t.co/aaDyEz1VgE ^SW,Wed Nov 29 20:50:37 +0000 2017
73452,@AmazonHelp sí! uno de los gratuitos que están disponibles! Hay un apartado concreto para los libros gratuitos en la tienda Kindle? @117634 Gracias!,"@132427 Sito, actualmente puedes filtrar las búsquedas por precio y ofertas especiales. En el siguiente enlace puedes verlo al lado izquierdo: https://t.co/3H0CbZzSiP  ^FZ",Thu Nov 30 10:54:07 +0000 2017
73454,Muy contento con mi @117634 comprado en #BlackFriday en @116928 Llegó rápido. Ya lo estoy disfrutando y que bien se lee. Sin ninguna luz se lee de maravilla. Quién le diría al primer hombre que escribió sobre una piedra. https://t.co/YjLxrVfaFq,"@132427 ¡Hola, Sito! ¡Bienvenido a la familia Kindle! :D Dime, ¿ya descargaste algún eBook? 🤔 ^CR",Thu Nov 30 00:31:42 +0000 2017
73457,@AmazonHelp This is what it saying. I just want to replace it. https://t.co/XfheBCVuuy,"@132428 As per the screenshot, the item in picture isn't eligible for return. You can refer to our return policies here : https://t.co/ZcbVGCSREK. Appreciate your understanding here. ^CB",Thu Nov 30 10:53:29 +0000 2017
73456,"@AmazonHelp I just want to return this, pls raise my concern. Not able to do this from my end. Dont expect anything from my end. If this not done then i will make sure will not buy anymore from @115850",@132428 We understand your concern regarding the return of your order. Kindly connect with our support team here: https://t.co/rS49hgaADF and we'll assist you accordingly. ^VH,Thu Nov 30 11:34:38 +0000 2017
73460,"This is what i received, broken car steering mobile holder from @115821 @AmazonHelp @115850 Order id : 402-4901639-7214711. This was unexpected from such a big brand https://t.co/ZQZ3KYMvZi","@132428 Sorry to know you've received a faulty product, Prem. You can create a return request here: https://t.co/3yqvLnyTxi. Also, please don't provide your order details, we consider it to be personal information. Our page is visible to the public. ^SY",Thu Nov 30 10:32:00 +0000 2017
73462,@AmazonHelp No idea. My app tells me it was delivered.,"@132429 Sorry about this, we're unable to access your account via Twitter to look further into this for you. Can you contact us here:  https://t.co/JzP7hlA23B so we can take a look? ^MI",Thu Nov 30 10:53:00 +0000 2017
73464,@AmazonHelp Hi. I've done that. I've had no delivery card or notification. My neighbours haven't signed for it either. Can you help.,@132429 Sorry to hear you haven't receive your order. What time was your order scanned as delivered?^ES,Thu Nov 30 10:45:29 +0000 2017
